	Instrument,	My DMM6500
	.Model,	DMM6500
	.SerialNumber,	04635780
	Acquisition,	
	.Measure Delay,	0 s
	.Measure Count Infinite,	Enabled
	.Start at HH:MM Enabled,	Disabled
	Function ,	2-Wire Resistance
	.Range,	Auto
	.NPLC,	1
	.Auto Zero,	On
	.Auto Delay,	Enabled
	.Line Sync,	Disabled
	Rel Enabled,	Disabled
	Filter,	
	.Digital,	Disabled
	Math,	Disabled
	Trigger Mode,	Immediate
	Limit 1,	Disabled
	Limit 2,	Disabled

"Index","DMM-1 Time (s)","DMM-1 Resistance (Ω)"
"172","3.493547758","33.4544610787259"
"173","3.510258031","33.457700642804"
"174","3.526966273","33.458384600017"
"175","3.543672485","33.4589621967131"
"176","3.5791","33.4485920463126"
"177","3.595808364","33.4559841022391"
"178","3.612518637","33.4652374672119"
"179","3.629226879","33.4770420073616"
"180","3.645935122","33.4794203466984"
"181","3.681362","33.4848550736676"
"182","3.698069576","33.4853189236998"
"183","3.714777819","33.4872836388041"
"184","3.731488091","33.4901982124138"
"185","3.748196334","33.4936091351026"
"186","3.783621","33.491323861218"
"187","3.800329061","33.4948751206999"
"188","3.817039334","33.4893443738196"
"189","3.833751667","33.4766077019174"
"190","3.85045994","33.4697119950699"
"191","3.88588","33.4688182712818"
"192","3.902589425","33.4615990511953"
"193","3.919299364","33.4634426334887"
"194","3.936007637","33.4681520408216"
"195","3.952713879","33.4631501420672"
"196","3.988138","33.4469756237223"
"197","4.004844425","33.4525861415519"
"198","4.021554849","33.4600077428095"
"199","4.038263091","33.4549467543723"
"200","4.054969303","33.4555849175378"
"201","4.090397","33.4386085955529"
"202","4.107108697","33.4291144412372"
"203","4.12381897","33.4227387185008"
"204","4.140529243","33.414435211202"
"205","4.157239516","33.4055467210016"
"206","4.192666","33.3936889994064"
"207","4.209372152","33.3884891513916"
"208","4.226080455","33.3819021848296"
"209","4.242786667","33.3794455520884"
"210","4.25949491","33.3687888181171"
"211","4.294922","33.3420107094873"
"212","4.311630334","33.346000706457"
"213","4.328342637","33.3431422673099"
"214","4.345050879","33.3356571452642"
"215","4.361761152","33.3087435003952"
"216","4.397186","33.3330099499403"
"217","4.413896394","33.3428556847804"
"218","4.430606667","33.3366852970194"
"219","4.44731491","33.3260950384945"
"220","4.464023182","33.3090478096791"
"221","4.499448","33.2755087903528"
"222","4.516156394","33.2775577077156"
"223","4.532868697","33.2758810521952"
"224","4.549579","33.2825625613748"
"225","4.566287273","33.2727212582233"
"226","4.601711","33.2514506301719"
"227","4.618417122","33.2585044011938"
"228","4.635127394","33.262936089794"
"229","4.651835697","33.267644020317"
"230","4.66854597","33.2882454633897"
"231","4.703969","33.2740832638531"
"232","4.720679243","33.2758204857843"
"233","4.737387485","33.2719132136685"
"234","4.754093697","33.2543504317459"
"235","4.77080397","33.2444352671178"
"236","4.80623","33.2191596479918"
"237","4.82293997","33.2125150710231"
"238","4.839652273","33.2040830467152"
"239","4.856362667","33.2092607350823"
"240","4.87307091","33.2056489096736"
"241","4.908497","33.2027594493466"
"242","4.925204485","33.1985463916511"
"243","4.941910728","33.1944249221663"
"244","4.958619031","33.1919564721631"
"245","4.975329303","33.1838583016558"
"246","5.010754","33.1713993505323"
"247","5.027462455","33.1660059867011"
"248","5.044174758","33.165732699298"
"249","5.060883","33.1661138244332"
"250","5.077591243","33.1601635451914"
"251","5.113021","33.1517004990701"
"252","5.12972891","33.1555959524864"
"253","5.146437152","33.1452125083973"
"254","5.163149455","33.1442316282045"
"255","5.179857697","33.1442818539975"
"256","5.215284","33.1411176290383"
"257","5.231992213","33.1401352716163"
"258","5.248702485","33.1419995348743"
"259","5.265410697","33.1450027418501"
"260","5.28211894","33.1409063852618"
"261","5.317545","33.1404499214372"
"262","5.334253273","33.1352840509037"
"263","5.350963546","33.1315023441364"
"264","5.367673819","33.1290560525712"
"265","5.384382091","33.1285212955986"
"266","5.419804","33.1228856661777"
"267","5.43651","33.1250852604655"
"268","5.453220394","33.123059979224"
"269","5.469928637","33.1245741391602"
"270","5.486636879","33.1326531056878"
"271","5.522062","33.1224321568115"
"272","5.538771879","33.1143339863041"
"273","5.555480122","33.1229831633053"
"274","5.572188364","33.1181363742804"
"275","5.588896607","33.1063702436545"
"276","5.624323","33.0962099364715"
"277","5.641030819","33.0854202570864"
"278","5.657743152","33.0856699087589"
"279","5.674453425","33.0951300821957"
"280","5.691163697","33.0961744829796"
"281","5.726589","33.0827213600113"
"282","5.74329897","33.0723157601223"
"283","5.760007243","33.0608066702963"
"284","5.776717516","33.0661010584283"
"285","5.793427788","33.0663876408216"
"286","5.828857","33.0668544451324"
"287","5.845568819","33.0650241586102"
"288","5.862275031","33.0659223137397"
"289","5.878983273","33.073388228254"
"290","5.895689819","33.0830507820407"
"291","5.931118","33.0910617939938"
"292","5.94782997","33.1069168910421"
"293","5.964540364","33.1178941784888"
"294","5.981250637","33.1353343420733"
"295","5.997956879","33.1323902250122"
"296","6.03338","33.1514819304302"
"297","6.050090122","33.1773482072694"
"298","6.066802455","33.2041022986364"
"299","6.083512728","33.2205719228786"
"300","6.10022097","33.2304634471341"
"301","6.135646","33.2470305684792"
"302","6.152354273","33.2603433547085"
"303","6.169062516","33.2905083674473"
"304","6.185770879","33.3042273916053"
"305","6.202479091","33.3148073044964"
"306","6.237903","33.3316255547428"
"307","6.25460891","33.339810879698"
"308","6.271319182","33.3300685555544"
"309","6.288028152","33.3284448353405"
"310","6.304736455","33.3338219482476"
"311","6.340162","33.3384486289138"
"312","6.356868394","33.3343242060466"
"313","6.373574607","33.325500718301"
"314","6.390284879","33.3272098720465"
"315","6.406993152","33.3274344108272"
"316","6.442413","33.3233676536423"
"317","6.459119485","33.3210749951979"
"318","6.475825728","33.3212847616277"
"319","6.492536031","33.3192978894577"
"320","6.509244394","33.3155944779112"
"321","6.544671","33.3348117418956"
"322","6.561379394","33.3411815506665"
"323","6.578087667","33.3312604848721"
"324","6.594793879","33.3364795327357"
"325","6.611504182","33.337606657989"
"326","6.646932","33.3319414871549"
"327","6.663642152","33.3272232197119"
"328","6.680350394","33.3222124610498"
"329","6.697056607","33.3187498377291"
"330","6.713762819","33.3224635898743"
"331","6.749192","33.3272202652551"
"332","6.765899637","33.3309591302828"
"333","6.782607879","33.3251255554135"
"334","6.799318152","33.3258464428625"
"335","6.816028576","33.3235833289857"
"336","6.851457","33.3273798059201"
"337","6.868167546","33.3320123941171"
"338","6.884874091","33.3377322224012"
"339","6.901580637","33.3345812942685"
"340","6.91829097","33.3440458964937"
"341","6.953718","33.3513759037111"
"342","6.970426485","33.3565137040138"
"343","6.987136758","33.3574694707751"
"344","7.003845","33.3551841984725"
"345","7.020553243","33.3509253490554"
"346","7.055981","33.3514985136665"
"347","7.072689273","33.3609261851823"
"348","7.089397516","33.3563748445461"
"349","7.106105758","33.3525118923346"
"350","7.122814","33.3549818181846"
"351","7.158243","33.3529196073673"
"352","7.174951364","33.355544642197"
"353","7.191659607","33.3646931175491"
"354","7.20836794","33.3855634000898"
"355","7.225078213","33.4014997398441"
"356","7.260507","33.3959244982791"
"357","7.27721297","33.3962998375777"
"358","7.29391994","33.4072845083671"
"359","7.310626152","33.4123351524538"
"360","7.327334394","33.4167284298782"
"361","7.362763","33.420421501015"
"362","7.379473303","33.4146765595546"
"363","7.396183576","33.4156855065892"
"364","7.412891849","33.4252402202344"
"365","7.429602122","33.4239757126771"
"366","7.465027","33.4220302028022"
"367","7.481733273","33.4268607398492"
"368","7.498443546","33.4325731822837"
"369","7.515155879","33.4481328295974"
"370","7.531862091","33.4504269653876"
"371","7.567287","33.4465802624915"
"372","7.583992667","33.4433938807146"
"373","7.60070294","33.4469052527515"
"374","7.617413364","33.4426700387718"
"375","7.634123637","33.4425400426678"
"376","7.669549","33.4486424734143"
"377","7.686257485","33.4405930555645"
"378","7.702963788","33.4444648713443"
"379","7.719672061","33.440640326875"
"380","7.736380303","33.4458918740316"
"381","7.771803","33.4451237152351"
"382","7.788510758","33.436170233571"
"383","7.805219","33.4398869403631"
"384","7.821927243","33.4412430360845"
"385","7.838637516","33.4365351089993"
"386","7.874062","33.426249167269"
"387","7.890769182","33.4295094104686"
"388","7.907479758","33.4328464695478"
"389","7.924189031","33.4329646478242"
"390","7.940901364","33.4324771624341"
"391","7.976327","33.4283586495023"
"392","7.993037122","33.4272005023938"
"393","8.009747394","33.4282109266569"
"394","8.026455637","33.4243922911014"
"395","8.04316394","33.4206829704515"
"396","8.078591","33.4226888752655"
"397","8.095301334","33.4234038538229"
"398","8.112011607","33.4209944942627"
"399","8.128719849","33.4160575968684"
"400","8.145428122","33.4124871357666"
"401","8.180854","33.4315286101572"
"402","8.197562091","33.4442815231451"
"403","8.214268334","33.449178535372"
"404","8.230978637","33.4484088993629"
"405","8.24768891","33.4487427529868"
"406","8.283118","33.4540787483884"
"407","8.299828364","33.4523045970377"
"408","8.316534607","33.4483766466283"
"409","8.333244879","33.4462967089915"
"410","8.349953122","33.4501670474919"
"411","8.385381","33.4486720923154"
"412","8.40209091","33.4453010570262"
"413","8.418801182","33.4411072054985"
"414","8.435509425","33.4388647727338"
"415","8.452219697","33.4359605416301"
"416","8.487649","33.4211262136833"
"417","8.50435894","33.4175675703828"
"418","8.521067182","33.4188601452636"
"419","8.537777455","33.4109289057948"
"420","8.554487728","33.4064130184682"
"421","8.589916","33.4256347148677"
"422","8.60662597","33.4270041056272"
"423","8.623334213","33.4367493816145"
"424","8.640046516","33.4391454461365"
"425","8.656754758","33.4280366883034"
"426","8.692183","33.415168551404"
"427","8.708893576","33.4229313868312"
"428","8.72560194","33.431490448385"
"429","8.742308152","33.4301594655649"
"430","8.759018425","33.4305287726737"
"431","8.794443","33.4226920758247"
"432","8.811153425","33.4276068148287"
"433","8.827863728","33.4273881850203"
"434","8.84457197","33.4011023822435"
"435","8.861282243","33.3718887127081"
"436","8.896708","33.3745151103015"
"437","8.91341691","33.3795066654865"
"438","8.930127303","33.3698382047924"
"439","8.946833576","33.3604415541468"
"440","8.963541819","33.3530435936951"
"441","8.998969","33.3326711351111"
"442","9.015679152","33.3323579626639"
"443","9.032385394","33.3302499575591"
"444","9.049093637","33.3227825673668"
"445","9.06580391","33.3146149708538"
"446","9.101228","33.2738198279159"
"447","9.11793594","33.2721727181108"
"448","9.134646213","33.2582483620371"
"449","9.151352425","33.2413813667421"
"450","9.168060667","33.2380265807626"
"451","9.203488","33.2431038152019"
"452","9.220200455","33.2389601891902"
"453","9.236912758","33.2345610026436"
"454","9.253621","33.2309462244437"
"455","9.270331394","33.2273255373297"
"456","9.305756","33.2235823627269"
"457","9.322464516","33.2184681975556"
"458","9.339174788","33.2060122065896"
"459","9.355885061","33.2031803594974"
"460","9.372593334","33.2031094525279"
"461","9.408019","33.1845465988184"
"462","9.424725243","33.1858037202975"
"463","9.441433637","33.1860282590341"
"464","9.458139849","33.1867846000415"
"465","9.474846061","33.1633749595247"
"466","9.51027","33.131850902692"
"467","9.526979697","33.1271813833082"
"468","9.54368794","33.1091857853543"
"469","9.560398213","33.1121535374713"
"470","9.577108516","33.107161982268"
"471","9.612535","33.1142822237832"
"472","9.629243394","33.113487474834"
"473","9.645951637","33.1089937456454"
"474","9.662659879","33.1058753162183"
"475","9.679366091","33.10152192374"
"476","9.714794","33.0973826407872"
"477","9.731504091","33.0997801827812"
"478","9.748216394","33.0978848985062"
"479","9.764928697","33.093934789269"
"480","9.781637061","33.0884188177314"
"481","9.817065","33.0771416547111"
"482","9.83377291","33.0747958157176"
"483","9.850483213","33.074880017747"
"484","9.867189455","33.0738444805087"
"485","9.883897697","33.071876812033"
"486","9.919323","33.0604799934972"
"487","9.93602897","33.0657448361753"
"488","9.952735213","33.068457027858"
"489","9.969441455","33.0667449199276"
"490","9.986151728","33.0637062607276"
"491","10.021579","33.0578726850441"
"492","10.038286728","33.0556509332518"
"493","10.05499497","33.056441250545"
"494","10.071703213","33.0529476049407"
"495","10.088409425","33.0483194477829"
"496","10.123833","33.0438818531126"
"497","10.140539303","33.0455156679279"
"498","10.157247576","33.0443516118027"
"499","10.173955819","33.0515649189848"
"500","10.190664091","33.0538457599206"
"501","10.226089","33.0530554426274"
"502","10.242797303","33.051464467441"
"503","10.259505576","33.0515693506706"
"504","10.276213879","33.0536209776246"
"505","10.292918849","33.0500652884458"
"506","10.328343","33.0582166357198"
"507","10.345049425","33.0580467544337"
"508","10.361759697","33.0661537848504"
"509","10.37846591","33.0647651899904"
"510","10.395174152","33.0678658927682"
"511","10.430603","33.0663118483079"
"512","10.447311061","33.0623188994711"
"513","10.464017273","33.0638404449028"
"514","10.480723546","33.0641639579606"
"515","10.497433819","33.0655835746207"
"516","10.532863","33.0616269651579"
"517","10.549569182","33.0626905696533"
"518","10.566275425","33.0541802564613"
"519","10.582983667","33.045523697651"
"520","10.59969194","33.0405956634888"
"521","10.635116","33.041648927385"
"522","10.651824061","33.0433226272368"
"523","10.668534364","33.0420315295576"
"524","10.685242607","33.0372113330734"
"525","10.701950879","33.0223666642195"
"526","10.737377","33.0177503252635"
"527","10.754083455","33.0446846318824"
"528","10.770791697","33.0783418052496"
"529","10.78749994","33.0914876613677"
"530","10.804206152","33.105407585202"
"531","10.839635","33.1384457998419"
"532","10.856342849","33.1404740345256"
"533","10.873053122","33.1520894819531"
"534","10.889761667","33.1793960501453"
"535","10.906470243","33.1935671028188"
"536","10.941893","33.1903674259616"
"537","10.958601607","33.2118020110019"
"538","10.975309849","33.2233480286914"
"539","10.992020152","33.2308981433807"
"540","11.008730425","33.2403302471355"
"541","11.044158","33.2646941762237"
"542","11.060863607","33.2748885298669"
"543","11.07757591","33.2913197420932"
"544","11.094284152","33.2960557365549"
"545","11.110996485","33.30950294728"
"546","11.146423","33.3152124353007"
"547","11.163133273","33.3102459931984"
"548","11.179841485","33.3124130873578"
"549","11.196549728","33.3182688209967"
"550","11.21326","33.3177798583745"
"551","11.248688","33.2954796174532"
"552","11.265397607","33.2906180585719"
"553","11.282107879","33.2851027005285"
"554","11.298819031","33.2871501392198"
"555","11.315527273","33.2814628095217"
"556","11.350953","33.2825249053424"
"557","11.367661061","33.2754859120001"
"558","11.384371364","33.270219592742"
"559","11.401081637","33.2674645617696"
"560","11.417789879","33.270058574846"
"561","11.453214","33.2787358144876"
"562","11.469920364","33.2710084327094"
"563","11.486630758","33.2585184665586"
"564","11.503341152","33.2576749691402"
"565","11.520049394","33.2576601968562"
"566","11.555476","33.2601271682899"
"567","11.572182334","33.2574829294478"
"568","11.588888697","33.2529360204221"
"569","11.60559491","33.2513775444565"
"570","11.622305182","33.2569954440747"
"571","11.657735","33.2582230208779"
"572","11.674440849","33.2615216719027"
"573","11.691151122","33.2615600798412"
"574","11.707861394","33.2589202726843"
"575","11.724571667","33.2605703368109"
"576","11.759996","33.2612853153582"
"577","11.776702243","33.2585672150959"
"578","11.793412516","33.259307306526"
"579","11.810122788","33.2632190073382"
"580","11.826829","33.2620638147268"
"581","11.862252","33.2756454526677"
"582","11.878964516","33.2783118499358"
"583","11.895671061","33.2825884261637"
"584","11.91237997","33.2804789440036"
"585","11.929090273","33.2738698241268"
"586","11.964514","33.2652265607384"
"587","11.981222152","33.2597844513003"
"588","11.997928364","33.2645130594196"
"589","12.014638667","33.2645012415924"
"590","12.03134691","33.2693967765213"
"591","12.066774","33.2738491429291"
"592","12.083482213","33.2733439308152"
"593","12.100192516","33.2798068050801"
"594","12.116904819","33.2825514954536"
"595","12.133613122","33.2814125523546"
"596","12.16904","33.2750919638057"
"597","12.185749788","33.2742396030501"
"598","12.202458061","33.2763948792067"
"599","12.219170364","33.2815489289054"
"600","12.235880637","33.2852863166204"
"601","12.271305","33.2855271048408"
"602","12.288013152","33.2888772136089"
"603","12.304724182","33.2904593251557"
"604","12.321432425","33.2901993329688"
"605","12.338140697","33.2896675307682"
"606","12.373565","33.276288273738"
"607","12.390275334","33.2789738748511"
"608","12.406985607","33.2797006711919"
"609","12.423695879","33.2832268152275"
"610","12.440402091","33.2933857144874"
"611","12.475831","33.2910369214347"
"612","12.492541546","33.2879893993796"
"613","12.509251849","33.2885108609818"
"614","12.525964182","33.2903514874873"
"615","12.542674455","33.2884458629351"
"616","12.578102","33.2924654012347"
"617","12.594810516","33.2932114015438"
"618","12.611518758","33.2925303992814"
"619","12.628229031","33.2946516991705"
"620","12.644937273","33.2937801344528"
"621","12.680368","33.291562814722"
"622","12.697075819","33.2965573237226"
"623","12.713784061","33.2955749668798"
"624","12.730494334","33.2961451770171"
"625","12.747202576","33.2963756246374"
"626","12.78263","33.298684532525"
"627","12.799342273","33.3013849059214"
"628","12.816048485","33.2949929389158"
"629","12.832756728","33.2984481759914"
"630","12.84946497","33.3046333310301"
"631","12.884894","33.313703513007"
"632","12.901603243","33.3123237817421"
"633","12.918309334","33.3151969908537"
"634","12.935019637","33.3094151191505"
"635","12.95172791","33.3098065846593"
"636","12.987155","33.3121092352363"
"637","13.003864576","33.3099894126961"
"638","13.020574849","33.3037865312699"
"639","13.037283091","33.3027761071462"
"640","13.053993364","33.3067720095653"
"641","13.089419","33.3097412383499"
"642","13.106126637","33.3095196541123"
"643","13.12283691","33.3068370076084"
"644","13.139545273","33.3084974121625"
"645","13.156255546","33.3114090290453"
"646","13.191684","33.3171997637894"
"647","13.208390152","33.3235887759752"
"648","13.225100516","33.3217392862049"
"649","13.241806758","33.3202886480624"
"650","13.25851297","33.3169574983563"
"651","13.293936","33.3142854377568"
"652","13.310643607","33.3118760784617"
"653","13.32735391","33.3171231932479"
"654","13.344064182","33.3121789102553"
"655","13.360774455","33.3126604866687"
"656","13.396199","33.3161851533016"
"657","13.412906607","33.3144567962352"
"658","13.429616879","33.3127801421579"
"659","13.446325122","33.3099438638951"
"660","13.463035425","33.3080500572634"
"661","13.498463","33.3080574434047"
"662","13.515173334","33.3134596671584"
"663","13.531879546","33.3081076691656"
"664","13.548589819","33.309836026232"
"665","13.565298061","33.3064221517188"
"666","13.600723","33.301454233074"
"667","13.61743094","33.2965705164402"
"668","13.634139182","33.3053511612289"
"669","13.650849485","33.3020259204114"
"670","13.667559758","33.2924918892092"
"671","13.702984","33.2784656068625"
"672","13.719692","33.2715063845208"
"673","13.736398213","33.2650139663098"
"674","13.753104425","33.263182203265"
"675","13.769810697","33.2408967377062"
"676","13.805235","33.2205534369128"
"677","13.821942576","33.208757768099"
"678","13.838648788","33.2023672780189"
"679","13.855357031","33.2086617482526"
"680","13.872067334","33.2094816100174"
"681","13.90749","33.2014779865191"
"682","13.924195546","33.207831545889"
"683","13.940905849","33.2227397349522"
"684","13.957612091","33.2316356044071"
"685","13.974322394","33.2250752330605"
"686","14.009749","33.2273191430077"
"687","14.026457061","33.2329754505704"
"688","14.043165303","33.2235315293773"
"689","14.059873546","33.2201339040458"
"690","14.076581788","33.223869814682"
"691","14.112008","33.1928938122577"
"692","14.128715758","33.1747741286421"
"693","14.145423304","33.169597920311"
"694","14.162134092","33.1674396896113"
"695","14.178844364","33.1606340983495"
"696","14.21427391","33.1326184616488"
"697","14.230984334","33.1324618754378"
"698","14.247692698","33.1239707665659"
"699","14.26439894","33.1250077809062"
"700","14.281109213","33.1340761199506"
"701","14.31653591","33.1393734609525"
"702","14.333246243","33.1474007200169"
"703","14.349956546","33.1419379294354"
"704","14.366664789","33.1382300861797"
"705","14.383375061","33.1300639676468"
"706","14.41879791","33.1176257046137"
"707","14.435506092","33.1118704228113"
"708","14.452218395","33.1053115287653"
"709","14.468928667","33.1021192382173"
"710","14.48563691","33.0967908754192"
"711","14.52105791","33.0912246788505"
"712","14.537765849","33.0858460902871"
"713","14.554472061","33.0828044770347"
"714","14.571178273","33.0853349692646"
"715","14.587888546","33.083105831626"
"716","14.62331291","33.0750809967218"
"717","14.64002291","33.0698043364262"
"718","14.656733182","33.0709683925048"
"719","14.673443455","33.070247504984"
"720","14.690149698","33.0653682191619"
"721","14.72557191","33.0608094919299"
"722","14.742278152","33.0578107180217"
"723","14.758984364","33.0534617572405"
"724","14.775692607","33.0553984038384"
"725","14.792403001","33.0570632403874"
"726","14.82782691","33.0516905602375"
"727","14.844537182","33.049353584709"
"728","14.861247455","33.0479708988085"
"729","14.877953667","33.0465143514816"
"730","14.894660243","33.0440134035867"
"731","14.93008891","33.0374146237601"
"732","14.946795364","33.0346935688148"
"733","14.963505637","33.0384723193848"
"734","14.98021591","33.0328248747291"
"735","14.996928243","33.0258582649994"
"736","15.03235291","33.0107772389751"
"737","15.049062667","33.0088553646625"
"738","15.06577091","33.0061756721159"
"739","15.082479152","32.995399290017"
"740","15.099185364","32.9954879237286"
"741","15.13461091","32.9934050315066"
"742","15.151321273","32.9992947416407"
"743","15.168029516","32.9950196422858"
"744","15.184735789","32.9837646381445"
"745","15.201444031","32.9851458468165"
"746","15.23686991","32.9946547668398"
"747","15.253575879","32.9907061349892"
"748","15.270284122","32.9770269988363"
"749","15.286992364","32.987007276369"
"750","15.303703395","33.0014058228671"
"751","15.33913291","33.0130168391259"
"752","15.355843031","33.0107566794725"
"753","15.372553334","33.0236070904693"
"754","15.389263637","33.0353658295813"
"755","15.40597394","33.0383453995297"
"756","15.44139691","33.0517004767088"
"757","15.458108576","33.0634606927248"
